# Force coefficients
# liftDir     : (0.000000e+00 0.000000e+00 1.000000e+00)
# dragDir     : (0.000000e+00 1.000000e+00 0.000000e+00)
# pitchAxis   : (0.000000e+00 1.000000e+00 0.000000e+00)
# magUInf     : 2.000000e+01
# lRef        : 1.000000e+00
# Aref        : 7.591940e+03
# CofR        : (7.200000e-01 0.000000e+00 0.000000e+00)
# Time        	Cm            	Cd            	Cl            	Cl(f)         	Cl(r)         
2977          	-4.088023e-01	4.628539e-01	-4.482203e-01	-6.329124e-01	1.846922e-01
2978          	-4.079416e-01	4.628290e-01	-4.481891e-01	-6.320361e-01	1.838470e-01
2979          	-4.069234e-01	4.628052e-01	-4.481551e-01	-6.310010e-01	1.828459e-01
2980          	-4.057449e-01	4.627827e-01	-4.481181e-01	-6.298039e-01	1.816858e-01
2981          	-4.044311e-01	4.627618e-01	-4.480781e-01	-6.284701e-01	1.803920e-01
2982          	-4.029958e-01	4.627426e-01	-4.480350e-01	-6.270133e-01	1.789783e-01
2983          	-4.014558e-01	4.627253e-01	-4.479889e-01	-6.254503e-01	1.774614e-01
2984          	-3.998216e-01	4.627098e-01	-4.479401e-01	-6.237916e-01	1.758515e-01
2985          	-3.981024e-01	4.626961e-01	-4.478890e-01	-6.220469e-01	1.741580e-01
2986          	-3.963145e-01	4.626841e-01	-4.478357e-01	-6.202323e-01	1.723966e-01
2987          	-3.944789e-01	4.626736e-01	-4.477810e-01	-6.183694e-01	1.705885e-01
2988          	-3.926206e-01	4.626646e-01	-4.477248e-01	-6.164830e-01	1.687582e-01
2989          	-3.907709e-01	4.626568e-01	-4.476674e-01	-6.146046e-01	1.669372e-01
2990          	-3.889513e-01	4.626502e-01	-4.476091e-01	-6.127558e-01	1.651467e-01
2991          	-3.871716e-01	4.626444e-01	-4.475500e-01	-6.109466e-01	1.633966e-01
2992          	-3.854356e-01	4.626393e-01	-4.474902e-01	-6.091806e-01	1.616905e-01
2993          	-3.837481e-01	4.626345e-01	-4.474298e-01	-6.074630e-01	1.600331e-01
2994          	-3.821032e-01	4.626298e-01	-4.473684e-01	-6.057874e-01	1.584190e-01
2995          	-3.805375e-01	4.626253e-01	-4.473066e-01	-6.041908e-01	1.568842e-01
2996          	-3.790756e-01	4.626208e-01	-4.472449e-01	-6.026980e-01	1.554531e-01
2997          	-3.777388e-01	4.626167e-01	-4.471838e-01	-6.013306e-01	1.541469e-01
2998          	-3.765374e-01	4.626132e-01	-4.471236e-01	-6.000992e-01	1.529757e-01
2999          	-3.754794e-01	4.626098e-01	-4.470649e-01	-5.990118e-01	1.519470e-01
3000          	-3.745533e-01	4.626075e-01	-4.470071e-01	-5.980569e-01	1.510498e-01
3001          	-3.737616e-01	4.626063e-01	-4.469505e-01	-5.972369e-01	1.502863e-01
3002          	-3.730986e-01	4.626062e-01	-4.468950e-01	-5.965461e-01	1.496511e-01
3003          	-3.725679e-01	4.626070e-01	-4.468403e-01	-5.959881e-01	1.491478e-01
3004          	-3.721815e-01	4.626084e-01	-4.467867e-01	-5.955749e-01	1.487882e-01
3005          	-3.719456e-01	4.626101e-01	-4.467344e-01	-5.953128e-01	1.485784e-01
3006          	-3.718565e-01	4.626123e-01	-4.466829e-01	-5.951979e-01	1.485150e-01
3007          	-3.719186e-01	4.626148e-01	-4.466323e-01	-5.952347e-01	1.486024e-01
3008          	-3.721445e-01	4.626173e-01	-4.465825e-01	-5.954358e-01	1.488533e-01
3009          	-3.725349e-01	4.626194e-01	-4.465344e-01	-5.958021e-01	1.492677e-01
3010          	-3.730820e-01	4.626210e-01	-4.464882e-01	-5.963261e-01	1.498379e-01
3011          	-3.737713e-01	4.626218e-01	-4.464441e-01	-5.969933e-01	1.505492e-01
3012          	-3.746060e-01	4.626222e-01	-4.464023e-01	-5.978072e-01	1.514049e-01
3013          	-3.755804e-01	4.626221e-01	-4.463630e-01	-5.987619e-01	1.523989e-01
3014          	-3.766856e-01	4.626216e-01	-4.463266e-01	-5.998489e-01	1.535223e-01
3015          	-3.779110e-01	4.626206e-01	-4.462931e-01	-6.010575e-01	1.547644e-01
3016          	-3.792413e-01	4.626196e-01	-4.462625e-01	-6.023725e-01	1.561100e-01
3017          	-3.806650e-01	4.626187e-01	-4.462341e-01	-6.037821e-01	1.575480e-01
3018          	-3.821734e-01	4.626182e-01	-4.462078e-01	-6.052773e-01	1.590695e-01
3019          	-3.837657e-01	4.626181e-01	-4.461830e-01	-6.068572e-01	1.606742e-01
3020          	-3.854411e-01	4.626184e-01	-4.461599e-01	-6.085210e-01	1.623611e-01
3021          	-3.871980e-01	4.626189e-01	-4.461380e-01	-6.102670e-01	1.641290e-01
3022          	-3.890439e-01	4.626203e-01	-4.461170e-01	-6.121023e-01	1.659854e-01
3023          	-3.909607e-01	4.626217e-01	-4.460967e-01	-6.140091e-01	1.679123e-01
3024          	-3.929402e-01	4.626229e-01	-4.460775e-01	-6.159790e-01	1.699015e-01
3025          	-3.949938e-01	4.626237e-01	-4.460590e-01	-6.180233e-01	1.719643e-01
3026          	-3.971263e-01	4.626240e-01	-4.460411e-01	-6.201468e-01	1.741057e-01
3027          	-3.993410e-01	4.626239e-01	-4.460237e-01	-6.223528e-01	1.763292e-01
3028          	-4.016253e-01	4.626233e-01	-4.460066e-01	-6.246286e-01	1.786220e-01
3029          	-4.039594e-01	4.626222e-01	-4.459902e-01	-6.269545e-01	1.809643e-01
3030          	-4.063162e-01	4.626205e-01	-4.459747e-01	-6.293036e-01	1.833289e-01
3031          	-4.086797e-01	4.626181e-01	-4.459600e-01	-6.316597e-01	1.856997e-01
3032          	-4.110416e-01	4.626158e-01	-4.459458e-01	-6.340145e-01	1.880687e-01
3033          	-4.133863e-01	4.626136e-01	-4.459318e-01	-6.363522e-01	1.904203e-01
3034          	-4.157155e-01	4.626120e-01	-4.459181e-01	-6.386745e-01	1.927565e-01
3035          	-4.180231e-01	4.626109e-01	-4.459045e-01	-6.409754e-01	1.950709e-01
3036          	-4.202993e-01	4.626103e-01	-4.458908e-01	-6.432447e-01	1.973539e-01
3037          	-4.225303e-01	4.626105e-01	-4.458765e-01	-6.454685e-01	1.995921e-01
3038          	-4.247206e-01	4.626116e-01	-4.458606e-01	-6.476510e-01	2.017903e-01
3039          	-4.268503e-01	4.626133e-01	-4.458441e-01	-6.497724e-01	2.039283e-01
3040          	-4.289066e-01	4.626156e-01	-4.458271e-01	-6.518201e-01	2.059930e-01
3041          	-4.308795e-01	4.626184e-01	-4.458095e-01	-6.537842e-01	2.079747e-01
3042          	-4.327533e-01	4.626219e-01	-4.457912e-01	-6.556488e-01	2.098577e-01
3043          	-4.345198e-01	4.626261e-01	-4.457722e-01	-6.574059e-01	2.116337e-01
3044          	-4.361820e-01	4.626307e-01	-4.457528e-01	-6.590584e-01	2.133056e-01
3045          	-4.377229e-01	4.626356e-01	-4.457328e-01	-6.605893e-01	2.148565e-01
3046          	-4.391358e-01	4.626411e-01	-4.457120e-01	-6.619918e-01	2.162798e-01
3047          	-4.404205e-01	4.626470e-01	-4.456899e-01	-6.632655e-01	2.175755e-01
3048          	-4.415521e-01	4.626530e-01	-4.456669e-01	-6.643856e-01	2.187187e-01
3049          	-4.425211e-01	4.626592e-01	-4.456428e-01	-6.653426e-01	2.196997e-01
3050          	-4.433238e-01	4.626653e-01	-4.456179e-01	-6.661327e-01	2.205149e-01
3051          	-4.439701e-01	4.626712e-01	-4.455921e-01	-6.667662e-01	2.211741e-01
3052          	-4.444598e-01	4.626775e-01	-4.455650e-01	-6.672423e-01	2.216773e-01
3053          	-4.447930e-01	4.626844e-01	-4.455364e-01	-6.675612e-01	2.220248e-01
3054          	-4.449631e-01	4.626920e-01	-4.455062e-01	-6.677162e-01	2.222100e-01
3055          	-4.449580e-01	4.627004e-01	-4.454744e-01	-6.676952e-01	2.222208e-01
3056          	-4.447654e-01	4.627097e-01	-4.454411e-01	-6.674859e-01	2.220448e-01
3057          	-4.443787e-01	4.627198e-01	-4.454061e-01	-6.670818e-01	2.216757e-01
3058          	-4.437932e-01	4.627306e-01	-4.453697e-01	-6.664781e-01	2.211084e-01
3059          	-4.430074e-01	4.627421e-01	-4.453326e-01	-6.656736e-01	2.203411e-01
3060          	-4.420255e-01	4.627538e-01	-4.452948e-01	-6.646729e-01	2.193781e-01
3061          	-4.408531e-01	4.627655e-01	-4.452568e-01	-6.634815e-01	2.182248e-01
3062          	-4.394991e-01	4.627770e-01	-4.452187e-01	-6.621085e-01	2.168898e-01
3063          	-4.379674e-01	4.627886e-01	-4.451806e-01	-6.605577e-01	2.153771e-01
3064          	-4.362609e-01	4.628003e-01	-4.451425e-01	-6.588321e-01	2.136896e-01
3065          	-4.343813e-01	4.628117e-01	-4.451047e-01	-6.569336e-01	2.118289e-01
3066          	-4.323251e-01	4.628229e-01	-4.450673e-01	-6.548587e-01	2.097915e-01
3067          	-4.300941e-01	4.628337e-01	-4.450306e-01	-6.526094e-01	2.075788e-01
3068          	-4.276993e-01	4.628441e-01	-4.449949e-01	-6.501967e-01	2.052018e-01
3069          	-4.251743e-01	4.628543e-01	-4.449606e-01	-6.476546e-01	2.026940e-01
3070          	-4.225178e-01	4.628643e-01	-4.449275e-01	-6.449816e-01	2.000541e-01
3071          	-4.197496e-01	4.628741e-01	-4.448959e-01	-6.421976e-01	1.973017e-01
3072          	-4.168817e-01	4.628839e-01	-4.448661e-01	-6.393148e-01	1.944487e-01
3073          	-4.139214e-01	4.628936e-01	-4.448385e-01	-6.363407e-01	1.915022e-01
3074          	-4.108814e-01	4.629027e-01	-4.448131e-01	-6.332880e-01	1.884749e-01
3075          	-4.077949e-01	4.629112e-01	-4.447903e-01	-6.301900e-01	1.853997e-01
3076          	-4.046622e-01	4.629191e-01	-4.447695e-01	-6.270470e-01	1.822774e-01
3077          	-4.015068e-01	4.629263e-01	-4.447509e-01	-6.238823e-01	1.791314e-01
3078          	-3.983437e-01	4.629332e-01	-4.447345e-01	-6.207110e-01	1.759765e-01
3079          	-3.951834e-01	4.629398e-01	-4.447202e-01	-6.175435e-01	1.728233e-01
3080          	-3.920352e-01	4.629462e-01	-4.447079e-01	-6.143892e-01	1.696813e-01
3081          	-3.889087e-01	4.629525e-01	-4.446976e-01	-6.112575e-01	1.665599e-01
3082          	-3.858187e-01	4.629585e-01	-4.446893e-01	-6.081634e-01	1.634741e-01
3083          	-3.827885e-01	4.629644e-01	-4.446832e-01	-6.051301e-01	1.604469e-01
3084          	-3.798468e-01	4.629700e-01	-4.446793e-01	-6.021865e-01	1.575072e-01
3085          	-3.770166e-01	4.629756e-01	-4.446777e-01	-5.993554e-01	1.546777e-01
3086          	-3.742940e-01	4.629812e-01	-4.446784e-01	-5.966332e-01	1.519548e-01
3087          	-3.716955e-01	4.629870e-01	-4.446812e-01	-5.940362e-01	1.493549e-01
3088          	-3.692283e-01	4.629935e-01	-4.446861e-01	-5.915714e-01	1.468852e-01
3089          	-3.669025e-01	4.630004e-01	-4.446928e-01	-5.892489e-01	1.445561e-01
3090          	-3.647263e-01	4.630076e-01	-4.447012e-01	-5.870769e-01	1.423757e-01
3091          	-3.627054e-01	4.630150e-01	-4.447111e-01	-5.850609e-01	1.403498e-01
3092          	-3.608439e-01	4.630226e-01	-4.447224e-01	-5.832051e-01	1.384827e-01
3093          	-3.591416e-01	4.630303e-01	-4.447350e-01	-5.815091e-01	1.367741e-01
3094          	-3.575961e-01	4.630380e-01	-4.447489e-01	-5.799705e-01	1.352216e-01
3095          	-3.562027e-01	4.630456e-01	-4.447641e-01	-5.785848e-01	1.338207e-01
3096          	-3.549565e-01	4.630532e-01	-4.447806e-01	-5.773468e-01	1.325663e-01
3097          	-3.538560e-01	4.630608e-01	-4.447983e-01	-5.762551e-01	1.314568e-01
3098          	-3.529054e-01	4.630685e-01	-4.448174e-01	-5.753141e-01	1.304968e-01
3099          	-3.521223e-01	4.630761e-01	-4.448381e-01	-5.745413e-01	1.297033e-01
3100          	-3.515045e-01	4.630837e-01	-4.448599e-01	-5.739344e-01	1.290746e-01
3101          	-3.510596e-01	4.630913e-01	-4.448825e-01	-5.735009e-01	1.286183e-01
3102          	-3.507945e-01	4.630988e-01	-4.449059e-01	-5.732475e-01	1.283416e-01
3103          	-3.507123e-01	4.631062e-01	-4.449297e-01	-5.731771e-01	1.282474e-01
3104          	-3.508097e-01	4.631135e-01	-4.449540e-01	-5.732867e-01	1.283327e-01
3105          	-3.510782e-01	4.631207e-01	-4.449787e-01	-5.735676e-01	1.285889e-01
3106          	-3.514913e-01	4.631280e-01	-4.450034e-01	-5.739930e-01	1.289896e-01
3107          	-3.520590e-01	4.631351e-01	-4.450285e-01	-5.745733e-01	1.295448e-01
3108          	-3.527834e-01	4.631421e-01	-4.450542e-01	-5.753105e-01	1.302563e-01
3109          	-3.536714e-01	4.631488e-01	-4.450804e-01	-5.762116e-01	1.311312e-01
3110          	-3.547430e-01	4.631550e-01	-4.451072e-01	-5.772966e-01	1.321894e-01
3111          	-3.559761e-01	4.631609e-01	-4.451340e-01	-5.785431e-01	1.334091e-01
3112          	-3.573660e-01	4.631664e-01	-4.451610e-01	-5.799465e-01	1.347856e-01
3113          	-3.589010e-01	4.631716e-01	-4.451879e-01	-5.814950e-01	1.363071e-01
3114          	-3.605668e-01	4.631764e-01	-4.452149e-01	-5.831742e-01	1.379593e-01
3115          	-3.623468e-01	4.631808e-01	-4.452418e-01	-5.849677e-01	1.397259e-01
3116          	-3.642088e-01	4.631850e-01	-4.452683e-01	-5.868429e-01	1.415746e-01
3117          	-3.661636e-01	4.631887e-01	-4.452947e-01	-5.888110e-01	1.435163e-01
3118          	-3.682054e-01	4.631917e-01	-4.453212e-01	-5.908660e-01	1.455448e-01
3119          	-3.703223e-01	4.631941e-01	-4.453479e-01	-5.929962e-01	1.476484e-01
3120          	-3.724964e-01	4.631959e-01	-4.453746e-01	-5.951837e-01	1.498091e-01
3121          	-3.747064e-01	4.631969e-01	-4.454012e-01	-5.974070e-01	1.520058e-01
3122          	-3.769348e-01	4.631973e-01	-4.454275e-01	-5.996485e-01	1.542210e-01
3123          	-3.791547e-01	4.631968e-01	-4.454530e-01	-6.018812e-01	1.564282e-01
3124          	-3.813604e-01	4.631958e-01	-4.454779e-01	-6.040993e-01	1.586214e-01
3125          	-3.835355e-01	4.631945e-01	-4.455020e-01	-6.062865e-01	1.607845e-01
3126          	-3.856643e-01	4.631929e-01	-4.455252e-01	-6.084269e-01	1.629018e-01
3127          	-3.877314e-01	4.631911e-01	-4.455473e-01	-6.105051e-01	1.649578e-01
3128          	-3.897375e-01	4.631894e-01	-4.455687e-01	-6.125218e-01	1.669531e-01
3129          	-3.916545e-01	4.631869e-01	-4.455887e-01	-6.144489e-01	1.688601e-01
3130          	-3.934743e-01	4.631836e-01	-4.456071e-01	-6.162778e-01	1.706707e-01
3131          	-3.951869e-01	4.631784e-01	-4.456232e-01	-6.179985e-01	1.723754e-01
3132          	-3.967977e-01	4.631721e-01	-4.456371e-01	-6.196163e-01	1.739792e-01
3133          	-3.983073e-01	4.631648e-01	-4.456488e-01	-6.211317e-01	1.754829e-01
3134          	-3.996982e-01	4.631565e-01	-4.456581e-01	-6.225272e-01	1.768692e-01
3135          	-4.009536e-01	4.631475e-01	-4.456646e-01	-6.237858e-01	1.781213e-01
3136          	-4.020639e-01	4.631376e-01	-4.456681e-01	-6.248980e-01	1.792299e-01
3137          	-4.030239e-01	4.631269e-01	-4.456685e-01	-6.258582e-01	1.801896e-01
3138          	-4.038130e-01	4.631154e-01	-4.456660e-01	-6.266460e-01	1.809800e-01
3139          	-4.044071e-01	4.631030e-01	-4.456606e-01	-6.272374e-01	1.815768e-01
3140          	-4.047773e-01	4.630899e-01	-4.456528e-01	-6.276037e-01	1.819509e-01
3141          	-4.049013e-01	4.630763e-01	-4.456430e-01	-6.277228e-01	1.820799e-01
3142          	-4.047528e-01	4.630625e-01	-4.456313e-01	-6.275684e-01	1.819372e-01
3143          	-4.043143e-01	4.630487e-01	-4.456178e-01	-6.271232e-01	1.815054e-01
3144          	-4.035502e-01	4.630350e-01	-4.456021e-01	-6.263513e-01	1.807492e-01
3145          	-4.024352e-01	4.630216e-01	-4.455841e-01	-6.252273e-01	1.796432e-01
3146          	-4.009749e-01	4.630088e-01	-4.455638e-01	-6.237568e-01	1.781930e-01
3147          	-3.991837e-01	4.629966e-01	-4.455411e-01	-6.219542e-01	1.764131e-01
3148          	-3.971068e-01	4.629856e-01	-4.455161e-01	-6.198649e-01	1.743487e-01
3149          	-3.948257e-01	4.629762e-01	-4.454891e-01	-6.175703e-01	1.720811e-01
3150          	-3.924381e-01	4.629687e-01	-4.454603e-01	-6.151683e-01	1.697080e-01
3151          	-3.900240e-01	4.629629e-01	-4.454298e-01	-6.127389e-01	1.673091e-01
3152          	-3.876413e-01	4.629589e-01	-4.453974e-01	-6.103400e-01	1.649426e-01
3153          	-3.852662e-01	4.629560e-01	-4.453622e-01	-6.079473e-01	1.625851e-01
3154          	-3.828616e-01	4.629543e-01	-4.453234e-01	-6.055234e-01	1.601999e-01
3155          	-3.803880e-01	4.629536e-01	-4.452808e-01	-6.030284e-01	1.577477e-01
3156          	-3.778129e-01	4.629541e-01	-4.452342e-01	-6.004299e-01	1.551958e-01
3157          	-3.751325e-01	4.629557e-01	-4.451843e-01	-5.977246e-01	1.525404e-01
3158          	-3.723518e-01	4.629587e-01	-4.451319e-01	-5.949177e-01	1.497858e-01
3159          	-3.694991e-01	4.629631e-01	-4.450781e-01	-5.920381e-01	1.469600e-01
3160          	-3.666160e-01	4.629687e-01	-4.450241e-01	-5.891281e-01	1.441040e-01
3161          	-3.637221e-01	4.629753e-01	-4.449701e-01	-5.862071e-01	1.412370e-01
3162          	-3.608530e-01	4.629823e-01	-4.449171e-01	-5.833115e-01	1.383944e-01
3163          	-3.580185e-01	4.629896e-01	-4.448654e-01	-5.804512e-01	1.355858e-01
3164          	-3.552222e-01	4.629969e-01	-4.448145e-01	-5.776294e-01	1.328149e-01
3165          	-3.524927e-01	4.630041e-01	-4.447648e-01	-5.748751e-01	1.301103e-01
3166          	-3.498345e-01	4.630110e-01	-4.447160e-01	-5.721925e-01	1.274765e-01
3167          	-3.472444e-01	4.630175e-01	-4.446681e-01	-5.695784e-01	1.249103e-01
3168          	-3.447167e-01	4.630233e-01	-4.446213e-01	-5.670274e-01	1.224061e-01
3169          	-3.422497e-01	4.630281e-01	-4.445757e-01	-5.645376e-01	1.199619e-01
3170          	-3.398396e-01	4.630322e-01	-4.445314e-01	-5.621053e-01	1.175739e-01
3171          	-3.374990e-01	4.630356e-01	-4.444889e-01	-5.597434e-01	1.152545e-01
3172          	-3.352528e-01	4.630380e-01	-4.444487e-01	-5.574771e-01	1.130284e-01
3173          	-3.331235e-01	4.630392e-01	-4.444112e-01	-5.553291e-01	1.109179e-01
3174          	-3.311250e-01	4.630392e-01	-4.443763e-01	-5.533131e-01	1.089369e-01
3175          	-3.292714e-01	4.630379e-01	-4.443439e-01	-5.514434e-01	1.070994e-01
3176          	-3.275771e-01	4.630353e-01	-4.443140e-01	-5.497341e-01	1.054201e-01
3177          	-3.260438e-01	4.630312e-01	-4.442863e-01	-5.481870e-01	1.039007e-01
3178          	-3.246741e-01	4.630258e-01	-4.442606e-01	-5.468044e-01	1.025438e-01
3179          	-3.234665e-01	4.630190e-01	-4.442370e-01	-5.455850e-01	1.013480e-01
3180          	-3.224116e-01	4.630109e-01	-4.442154e-01	-5.445193e-01	1.003039e-01
3181          	-3.214922e-01	4.630015e-01	-4.441962e-01	-5.435903e-01	9.939406e-02
3182          	-3.206955e-01	4.629908e-01	-4.441795e-01	-5.427852e-01	9.860571e-02
3183          	-3.200095e-01	4.629788e-01	-4.441654e-01	-5.420922e-01	9.792685e-02
3184          	-3.194270e-01	4.629657e-01	-4.441536e-01	-5.415037e-01	9.735019e-02
3185          	-3.189507e-01	4.629514e-01	-4.441439e-01	-5.410227e-01	9.687880e-02
3186          	-3.185937e-01	4.629361e-01	-4.441361e-01	-5.406617e-01	9.652560e-02
3187          	-3.183641e-01	4.629200e-01	-4.441301e-01	-5.404291e-01	9.629899e-02
3188          	-3.182731e-01	4.629034e-01	-4.441258e-01	-5.403360e-01	9.621019e-02
3189          	-3.183264e-01	4.628861e-01	-4.441229e-01	-5.403879e-01	9.626500e-02
3190          	-3.185167e-01	4.628685e-01	-4.441209e-01	-5.405772e-01	9.645625e-02
3191          	-3.188489e-01	4.628508e-01	-4.441200e-01	-5.409089e-01	9.678886e-02
3192          	-3.193190e-01	4.628335e-01	-4.441199e-01	-5.413789e-01	9.725901e-02
3193          	-3.199293e-01	4.628166e-01	-4.441206e-01	-5.419896e-01	9.786901e-02
3194          	-3.206688e-01	4.628003e-01	-4.441218e-01	-5.427296e-01	9.860788e-02
3195          	-3.215326e-01	4.627846e-01	-4.441234e-01	-5.435944e-01	9.947092e-02
3196          	-3.225236e-01	4.627695e-01	-4.441258e-01	-5.445865e-01	1.004607e-01
3197          	-3.236204e-01	4.627550e-01	-4.441284e-01	-5.456846e-01	1.015562e-01
3198          	-3.248178e-01	4.627415e-01	-4.441314e-01	-5.468835e-01	1.027521e-01
3199          	-3.261119e-01	4.627288e-01	-4.441348e-01	-5.481793e-01	1.040445e-01
3200          	-3.275033e-01	4.627172e-01	-4.441385e-01	-5.495725e-01	1.054340e-01
3201          	-3.289961e-01	4.627067e-01	-4.441423e-01	-5.510672e-01	1.069250e-01
3202          	-3.305874e-01	4.626974e-01	-4.441458e-01	-5.526603e-01	1.085145e-01
3203          	-3.322716e-01	4.626892e-01	-4.441488e-01	-5.543460e-01	1.101972e-01
3204          	-3.340463e-01	4.626821e-01	-4.441510e-01	-5.561218e-01	1.119708e-01
3205          	-3.358968e-01	4.626761e-01	-4.441525e-01	-5.579731e-01	1.138206e-01
3206          	-3.378294e-01	4.626711e-01	-4.441530e-01	-5.599059e-01	1.157529e-01
3207          	-3.398419e-01	4.626672e-01	-4.441524e-01	-5.619181e-01	1.177657e-01
3208          	-3.419270e-01	4.626641e-01	-4.441505e-01	-5.640023e-01	1.198517e-01
3209          	-3.440740e-01	4.626618e-01	-4.441474e-01	-5.661477e-01	1.220003e-01
3210          	-3.462676e-01	4.626599e-01	-4.441429e-01	-5.683391e-01	1.241962e-01
3211          	-3.484928e-01	4.626582e-01	-4.441371e-01	-5.705613e-01	1.264242e-01
3212          	-3.507222e-01	4.626565e-01	-4.441302e-01	-5.727873e-01	1.286571e-01
3213          	-3.529557e-01	4.626554e-01	-4.441216e-01	-5.750165e-01	1.308949e-01
3214          	-3.551847e-01	4.626549e-01	-4.441112e-01	-5.772403e-01	1.331291e-01
3215          	-3.573969e-01	4.626550e-01	-4.440988e-01	-5.794463e-01	1.353475e-01
3216          	-3.595838e-01	4.626555e-01	-4.440840e-01	-5.816258e-01	1.375418e-01
3217          	-3.617431e-01	4.626564e-01	-4.440668e-01	-5.837765e-01	1.397098e-01
3218          	-3.638711e-01	4.626575e-01	-4.440469e-01	-5.858945e-01	1.418476e-01
3219          	-3.659627e-01	4.626586e-01	-4.440243e-01	-5.879748e-01	1.439505e-01
3220          	-3.680095e-01	4.626597e-01	-4.439990e-01	-5.900090e-01	1.460100e-01
3221          	-3.700083e-01	4.626606e-01	-4.439706e-01	-5.919936e-01	1.480230e-01
3222          	-3.719227e-01	4.626610e-01	-4.439397e-01	-5.938925e-01	1.499528e-01
3223          	-3.737308e-01	4.626605e-01	-4.439067e-01	-5.956841e-01	1.517774e-01
3224          	-3.754223e-01	4.626587e-01	-4.438721e-01	-5.973583e-01	1.534862e-01
3225          	-3.769792e-01	4.626555e-01	-4.438362e-01	-5.988973e-01	1.550611e-01
3226          	-3.783897e-01	4.626506e-01	-4.437992e-01	-6.002893e-01	1.564901e-01
3227          	-3.796472e-01	4.626443e-01	-4.437615e-01	-6.015280e-01	1.577665e-01
3228          	-3.807518e-01	4.626362e-01	-4.437238e-01	-6.026137e-01	1.588899e-01
3229          	-3.817055e-01	4.626272e-01	-4.436851e-01	-6.035480e-01	1.598630e-01
3230          	-3.825061e-01	4.626177e-01	-4.436450e-01	-6.043286e-01	1.606836e-01
3231          	-3.831487e-01	4.626078e-01	-4.436031e-01	-6.049502e-01	1.613471e-01
3232          	-3.836207e-01	4.625977e-01	-4.435591e-01	-6.054002e-01	1.618411e-01
3233          	-3.839048e-01	4.625881e-01	-4.435129e-01	-6.056612e-01	1.621484e-01
3234          	-3.839916e-01	4.625786e-01	-4.434651e-01	-6.057242e-01	1.622590e-01
3235          	-3.838712e-01	4.625690e-01	-4.434159e-01	-6.055792e-01	1.621632e-01
3236          	-3.835623e-01	4.625595e-01	-4.433663e-01	-6.052455e-01	1.618792e-01
3237          	-3.830774e-01	4.625498e-01	-4.433168e-01	-6.047358e-01	1.614190e-01
3238          	-3.824350e-01	4.625397e-01	-4.432678e-01	-6.040689e-01	1.608011e-01
3239          	-3.816481e-01	4.625291e-01	-4.432193e-01	-6.032578e-01	1.600384e-01
3240          	-3.807245e-01	4.625182e-01	-4.431717e-01	-6.023103e-01	1.591386e-01
3241          	-3.796705e-01	4.625069e-01	-4.431250e-01	-6.012331e-01	1.581080e-01
3242          	-3.784939e-01	4.624953e-01	-4.430794e-01	-6.000336e-01	1.569542e-01
3243          	-3.772161e-01	4.624837e-01	-4.430346e-01	-5.987334e-01	1.556988e-01
3244          	-3.758592e-01	4.624725e-01	-4.429900e-01	-5.973543e-01	1.543642e-01
3245          	-3.744623e-01	4.624623e-01	-4.429457e-01	-5.959352e-01	1.529895e-01
3246          	-3.730353e-01	4.624529e-01	-4.429012e-01	-5.944859e-01	1.515847e-01
3247          	-3.715851e-01	4.624443e-01	-4.428570e-01	-5.930136e-01	1.501566e-01
3248          	-3.701143e-01	4.624369e-01	-4.428138e-01	-5.915212e-01	1.487074e-01
3249          	-3.686105e-01	4.624306e-01	-4.427719e-01	-5.899965e-01	1.472246e-01
3250          	-3.670824e-01	4.624255e-01	-4.427317e-01	-5.884483e-01	1.457166e-01
3251          	-3.655487e-01	4.624216e-01	-4.426935e-01	-5.868955e-01	1.442019e-01
3252          	-3.640361e-01	4.624190e-01	-4.426576e-01	-5.853649e-01	1.427073e-01
3253          	-3.625637e-01	4.624178e-01	-4.426240e-01	-5.838757e-01	1.412517e-01
3254          	-3.611593e-01	4.624180e-01	-4.425932e-01	-5.824559e-01	1.398627e-01
3255          	-3.598116e-01	4.624197e-01	-4.425647e-01	-5.810939e-01	1.385292e-01
3256          	-3.585102e-01	4.624227e-01	-4.425387e-01	-5.797795e-01	1.372408e-01
3257          	-3.572547e-01	4.624268e-01	-4.425152e-01	-5.785123e-01	1.359971e-01
3258          	-3.560523e-01	4.624319e-01	-4.424941e-01	-5.772993e-01	1.348052e-01
3259          	-3.549210e-01	4.624377e-01	-4.424754e-01	-5.761587e-01	1.336833e-01
3260          	-3.538733e-01	4.624441e-01	-4.424596e-01	-5.751031e-01	1.326435e-01
3261          	-3.529166e-01	4.624510e-01	-4.424469e-01	-5.741401e-01	1.316932e-01
3262          	-3.520709e-01	4.624583e-01	-4.424370e-01	-5.732894e-01	1.308524e-01
3263          	-3.513418e-01	4.624657e-01	-4.424300e-01	-5.725568e-01	1.301268e-01
3264          	-3.507380e-01	4.624730e-01	-4.424264e-01	-5.719513e-01	1.295248e-01
3265          	-3.502793e-01	4.624799e-01	-4.424260e-01	-5.714923e-01	1.290663e-01
3266          	-3.499582e-01	4.624862e-01	-4.424281e-01	-5.711722e-01	1.287441e-01
3267          	-3.497697e-01	4.624917e-01	-4.424325e-01	-5.709860e-01	1.285534e-01
3268          	-3.497197e-01	4.624961e-01	-4.424397e-01	-5.709396e-01	1.284999e-01
3269          	-3.497967e-01	4.624994e-01	-4.424491e-01	-5.710212e-01	1.285722e-01
